"id"	"file_name"	"file_date"
4778	"SMRQC25550-25554_UPLC-166.pdf"	2015-04-20
4779	"Tox21_111792_04_LCMS.pdf"	2015-02-23
4780	"Tox21_302996_00_LCMS1.pdf"	2014-11-07
4781	"62-23-7_1109858_HIPS.pdf"	2018-01-16
4782	"Tox21_400016-2_04_LCMS.pdf"	2015-02-23
4783	"Tox21_201314_00_NMR1.pdf"	2016-05-23
4784	"H07-91-Tox21_301668.spectrus"	2016-10-10
4785	"F05-65-Tox21_112220.spectrus"	2018-03-15
4786	"Tox21_301734_00_LCMS1.pdf"	2014-11-07
4787	"Tox21_202228_00_LCMS1.pdf"	2014-11-07
4788	"TOX21_200656_INI.pdf"	2014-05-13
4789	"111-44-4_09810DE_HIPS.pdf"	2018-01-16
4790	"OPP_NIH_0001_BATCH2_SP109734 2011-08-23 00-38-48_SP109734_N06.pdf"	2018-11-05
4791	"Tox21_200130_04_NMR.pdf"	2019-02-13
4792	"TOX21_BATCH6_SP131982 2016-09-13 13-31-33_SP131982-M10.pdf"	2018-12-04
4793	"Tox21_113135_04_LCMS.pdf"	2015-02-23
4794	"Tox21_303642-1_04_LCMS.pdf"	2015-02-23
4795	"G03-75-Tox21_303118.spectrus"	2016-10-15
4796	"Tox21_113138_00_LCMS3.pdf"	2014-11-07
4797	"B10-22-Tox21_301593.spectrus"	2016-10-10
4798	"Plate9_NFU002030_G1.pdf"	2016-02-23
4799	"Tox21_400080-6_04_LCMS.pdf"	2015-02-23
4800	"A07-7-Tox21_111886.spectrus"	2018-04-03
4801	"Tox21_300329_00_NMR1.pdf"	2016-05-23
4802	"SP131924-P11.pdf"	2018-12-04
4803	"1120-71-4_08128TH_HIPS.pdf"	2018-01-16
4804	"Tox21_302795_00_LCMS1.pdf"	2014-11-07
4805	"Tox21_110765_00_LCMS1.pdf"	2014-10-24
4806	"133-90-4_3195X_HIPS.pdf"	2018-01-16
4807	"Tox21_300128_00_NMR1.pdf"	2016-05-23
4808	"Tox21_111681_04_LCMS.pdf"	2015-02-23
4809	"Tox21_111074_04_NMR.pdf"	2019-02-13
4810	"SP131924-G14.pdf"	2018-12-04
4811	"TOX21_BATCH6_SP134417 2016-09-24 21-04-56_SP134417-F09.pdf"	2018-12-04
4812	"OPP_NIH_0001_BATCH2_SP109721 2011-08-30 10-57-02_SP109721_H10.pdf"	2018-11-02
4813	"OPP_NIH_0001_BATCH3_SP116761 2012-05-02 20-17-33_SP116761_O020.pdf"	2018-11-06
4814	"Tox21_300547_00_NMR1.pdf"	2016-05-23
4815	"Tox21_200449_00_GCMS1.pdf"	2015-08-05
4816	"F06-66-Tox21_303001.spectrus"	2016-10-14
4817	"OPP_NIH_0001_BATCH2_SP109797 2011-09-07 00-29-26_SP109797_A05.pdf"	2018-11-05
4818	"Tox21_303830_04_NMR.pdf"	2019-02-13
4819	"F10-70-Tox21_113891.spectrus"	2018-03-17
4820	"Tox21_112376_00_LCMS1.pdf"	2014-10-24
4821	"OPP_NIH_0001_BATCH3_SP116779 2012-04-05 10-11-31_SP116779_E012.pdf"	2018-11-06
4822	"SMRQC25550-25554_UPLC-355.pdf"	2015-04-20
4823	"75-66-1_05418DJ_HIPS.pdf"	2018-01-16
4824	"Tox21_302378.pdf"	2016-10-09
4825	"OPP_NIH_0001_BATCH4_SP112432 2013-11-21 19-48-28_SP112432-M24.pdf"	2018-11-05
45199	"Tox21_301192_00_GCMS1.pdf"	
45200	"Tox21_300002_00_GCMS1.pdf"	
4826	"Tox21_200662_04_NMR.pdf"	2019-02-13
4827	"OPP_NIH_0001_BATCH2_SP109781 2011-09-05 13-04-24_SP109781_B15.pdf"	2018-11-05
4828	"118-90-1_20406DU_HIPS.pdf"	2018-01-16
4829	"Tox21_200405_00_GCMS1.pdf"	2015-08-05
4830	"Tox21_301607_00_GCMS.pdf"	2019-02-13
4831	"D01-37-Tox21_113724.spectrus"	2018-03-17
4832	"OPP_NIH_0001_BATCH3_SP116775 2012-04-04 09-01-14_SP116775_O008.pdf"	2018-11-06
4833	"TOX21_202438_TMS.pdf"	2014-05-14
4834	"OPP_NIH_0001_BATCH3_SP116757R 2012-04-29 22-25-23_SP116757_C005.pdf"	2018-11-06
4835	"Tox21_202173_00_NMR1.pdf"	2016-05-23
4836	"Tox21_400033-2_04_LCMS.pdf"	2015-02-23
4837	"C08-32-Tox21_300725.spectrus"	2016-10-21
4838	"SMRQC27534-27538_iClass_140.pdf"	2017-02-07
4839	"Tox21_111170_04_NMR.pdf"	2019-02-13
4840	"TOX21_BATCH6_SP131968 2016-09-09 13-56-45_SP131968-C04.pdf"	2018-12-04
4841	"TOX21_201284_TMS.pdf"	2014-05-14
4842	"110-44-1_17215MB_HIPS.pdf"	2018-01-16
4843	"Tox21_202317_00_GCMS1.pdf"	2015-08-05
4844	"SMRQC25540-25544_UPLC-037.pdf"	2015-04-21
4845	"TOX21_200156_TMS.pdf"	2014-05-13
4846	"SMRQC25545-25549_iClass_411.pdf"	2015-04-23
4847	"Tox21_202261_04_LCMS.pdf"	2015-02-23
4848	"E04-52-Tox21_300319.spectrus"	2016-09-27
4849	"A07-7-Tox21_302150.spectrus"	2016-10-06
4850	"SP131924-A13.pdf"	2018-12-04
4851	"Tox21_302178_04_NMR.pdf"	2019-02-13
4852	"Plate20_NFU002047_D7.pdf"	2016-02-29
4853	"TOX21_BATCH6_SP131918 2016-09-18 00-37-06_SP131918-D24.pdf"	2018-12-04
4854	"Tox21_202568_04_NMR.pdf"	2019-02-13
4855	"Tox21_112285_04_NMR.pdf"	2019-02-13
4856	"Tox21_112927_00_LCMS3.pdf"	2014-11-10
4857	"Tox21_201502_04_NMR.pdf"	2019-02-13
4858	"B12-24-Tox21_301711.spectrus"	2016-10-11
4859	"Tox21_113479_00_LCMS3.pdf"	2014-11-10
4860	"TOX21_201253_INI.pdf"	2014-05-13
4861	"OPP_NIH_0001_BATCH2_SP109744 2011-09-03 23-53-21_SP109744_B03.pdf"	2018-11-05
4862	"1703-58-8_27118KB_HIPS.pdf"	2018-01-16
4863	"Tox21_111445_00_LCMS1.pdf"	2014-10-24
4864	"Tox21_112455_04_LCMS.pdf"	2015-02-23
4865	"100-02-7_06828KH_HIPS.pdf"	2018-01-16
4866	"Tox21_113257_00_LCMS3.pdf"	2014-11-10
4867	"Tox21_302372_04_LCMS.pdf"	2015-10-14
4868	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-N08.pdf"	2018-12-04
4869	"Tox21_303095_04_NMR.pdf"	2019-02-13
4870	"NCGC00167428-01.pdf"	2018-11-07
4871	"Tox21_200908_00_LCMS1.pdf"	2014-11-07
4872	"TOX21_BATCH6_SP131924 2016-09-16 14-53-18_SP131924-B09.pdf"	2018-12-04
4873	"Tox21_200330_00_LCMS1.pdf"	2014-11-07
4874	"C04-28-Tox21_301316.spectrus"	2016-10-10
4875	"OPP_NIH_0001_BATCH3_SP116757R 2012-04-29 22-25-23_SP116757_E012.pdf"	2018-11-06
4876	"Tox21_400040-7_04_LCMS.pdf"	2015-02-23
4877	"OPP_NIH_0001_BATCH2_SP109804 2011-09-13 09-21-28_SP109804_A05.pdf"	2018-11-05
4878	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-P12.pdf"	2018-12-04
4879	"Tox21_301101_00_NMR1.pdf"	2016-05-23
45201	"Tox21_202437_00_GCMS1.pdf"	
45202	"Tox21_202438_00_GCMS1.pdf"	
4880	"OPP_NIH_0001_BATCH3_SP116750 2012-04-11 19-25-00_SP116750_K004.pdf"	2018-11-06
4881	"TOX21_202036_TMS.pdf"	2014-05-14
4882	"TOX21_BATCH6_SP131976 2016-09-11 15-08-13_SP131976-M17.pdf"	2018-12-04
4883	"2113-57-7_02514CE_HIPS.pdf"	2018-01-16
4884	"OPP_NIH_0001_BATCH3_SP116046 2012-04-19 08-43-13_SP116046_F014.pdf"	2018-11-06
4885	"Tox21_113039_04_LCMS.pdf"	2015-02-23
4886	"C12-36-Tox21_302193.spectrus"	2016-10-07
4887	"Tox21_301185_04_LCMS.pdf"	2015-10-14
4888	"Tox21_201650_04_NMR.pdf"	2019-02-13
4889	"Tox21_302999_00_GCMS.pdf"	2019-02-13
4890	"61-76-7_A0262067_HIPS.pdf"	2018-01-16
4891	"NOCAS_05393_G00110.1_HIPS.pdf"	2018-01-16
4892	"C11-35-Tox21_302662.spectrus"	2016-10-12
4893	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-K09.pdf"	2018-12-04
4894	"NCGC00091099-02.pdf"	2018-11-07
4895	"Tox21_111499_00_LCMS1.pdf"	2014-10-24
4896	"Tox21_202179_04_NMR.pdf"	2019-02-13
4897	"127-09-3_MKAA0255_HIPS.pdf"	2018-01-16
4898	"TOX21_201691_TMS.pdf"	2014-05-14
4899	"Tox21_110732_00_LCMS1.pdf"	2014-10-24
4900	"Plate5_NFU002024_G3.pdf"	2016-01-31
4901	"OPP-NIH-0001-BATCH2-SP109720 2011-08-21 17-54-30_SP109720-B23.pdf"	2018-11-02
4902	"Tox21_111354_00_LCMS1.pdf"	2014-10-24
4903	"Tox21_202413_04_LCMS.pdf"	2015-02-23
4904	"Tox21_111444_00_LCMS1.pdf"	2014-10-24
4905	"Tox21_111652_00_LCMS1.pdf"	2014-10-24
4906	"Tox21_301938_04_NMR.pdf"	2019-02-13
4907	"Tox21_110105_04_LCMS.pdf"	2015-02-23
4908	"OPP_NIH_0001_BATCH4_SP112432 2013-11-21 19-48-28_SP112432-M09.pdf"	2018-11-05
4909	"Tox21_201535_04_NMR.pdf"	2019-02-13
4910	"Tox21_113891_04_NMR.pdf"	2019-02-13
4911	"3542-36-7_46091-6_HIPS.pdf"	2018-01-16
4912	"Tox21_302453_04_NMR.pdf"	2019-02-13
4913	"TOX21_BATCH5_SP123650 2014-08-03 14-32-44_SP123650-J003.pdf"	2018-11-07
4914	"SMRQC27004-27008_iClass_125.pdf"	2015-07-29
4915	"OPP_NIH_0001_BATCH2_SP109734 2011-08-23 00-38-48_SP109734_A03.pdf"	2018-11-05
4916	"TOX21_BATCH6_SP131930 2016-09-02 15-21-40_SP131930-I20.pdf"	2018-12-04
4917	"Tox21_113401_04_LCMS.pdf"	2015-02-23
4918	"SMRQC27534-27538_iClass_227.pdf"	2017-02-07
4919	"TOX21_110680.pdf"	2013-03-08
4920	"OPP_NIH_0001_BATCH4_SP112429 2013-11-25 14-58-25_SP112429-I05.pdf"	2018-11-05
4921	"OPP_NIH_0001_BATCH3_SP115937 2012-04-13 11-10-29_SP115937_A005.pdf"	2018-11-05
4922	"Tox21_200724.pdf"	2016-12-16
4923	"Tox21_111538_00_LCMS1.pdf"	2014-10-24
4924	"TOX21_BATCH6_SP131982 2016-09-13 13-31-33_SP131982-L19.pdf"	2018-12-04
4925	"Plate15.pdf"	2016-03-09
4926	"Tox21_113351_04_LCMS.pdf"	2015-02-23
4927	"OPP_NIH_0001_BATCH2_SP109781 2011-09-05 13-04-24_SP109781_G04.pdf"	2018-11-05
4928	"TOX21_300112_TMS.pdf"	2014-05-14
4929	"Plate15_NFU002036_F5.pdf"	2016-02-25
4930	"Tox21_303289_04_NMR.pdf"	2019-02-13
4931	"Tox21_400030-9_04_LCMS.pdf"	2015-02-23
4932	"611-19-8_00306KH_HIPS.pdf"	2018-01-16
4933	"TOX21_201286_INI.pdf"	2014-05-13
45203	"Tox21_300979_00_GCMS1.pdf"	
45204	"Tox21_300860_00_GCMS1.pdf"	
4934	"Tox21_200382_00_NMR1.pdf"	2016-05-23
4935	"OPP_NIH_0001_BATCH2_SP109801 2011-09-09 14-51-18_SP109801_H15.pdf"	2018-11-05
4936	"Tox21_302379_00_NMR1.pdf"	2016-05-23
4937	"TOX21_BATCH6_SP131982 2016-09-13 13-31-33_SP131982-N08.pdf"	2018-12-04
4938	"Tox21_113021_04_LCMS.pdf"	2015-02-23
4939	"Tox21_400076-1_04_LCMS.pdf"	2015-02-23
4940	"OPP_NIH_0001_BATCH2_SP109732 2011-08-24 13-40-13_SP109732_K11.pdf"	2018-11-05
4941	"A08-8-Tox21_301313.spectrus"	2016-10-07
4942	"OPP_NIH_0001_BATCH3_SP116761 2012-05-02 20-17-33_SP116761_L008.pdf"	2018-11-06
4943	"Tox21_202515_04_LCMS.pdf"	2015-02-23
4944	"Plate18_NFU002039_F1.pdf"	2016-02-27
4945	"Tox21_111888_04_LCMS.pdf"	2015-02-23
4946	"Tox21_112694_00_FIA2.pdf"	2014-11-07
4947	"SMRQC25550-25554_UPLC-342.pdf"	2015-04-20
4948	"OPP_NIH_0001_BATCH3_SP116761 2012-05-02 20-17-33_SP116761_F024.pdf"	2018-11-06
4949	"NCGC00095193-01.pdf"	2018-11-07
4950	"Tox21_301080_00_NMR1.pdf"	2016-05-23
4951	"Tox21_202857_04_NMR.pdf"	2019-02-13
4952	"OPP_NIH_0001_BATCH3_SP116745 2012-04-09 10-01-18_SP116745_P008.pdf"	2018-11-06
4953	"Tox21_303145_04_NMR.pdf"	2019-02-13
4954	"Tox21_200892_00_LCMS1.pdf"	2014-11-07
4955	"Tox21_112022_04_LCMS.pdf"	2015-02-23
4956	"50-63-5_BCBD5020V_HIPS.pdf"	2018-01-16
4957	"Tox21_200819_00_NMR1.pdf"	2016-05-23
4958	"OPP_NIH_0001_BATCH2_SP109723 2011-08-31 21-43-40_SP109723_J12.pdf"	2018-11-05
4959	"Tox21_303872_04_NMR.pdf"	2019-02-13
4960	"SP131924-H05.pdf"	2018-12-04
4961	"Tox21_200711_00_GCMS1.pdf"	2015-08-05
4962	"D12-48-Tox21_113847.spectrus"	2018-03-13
4963	"Tox21_302122_04_NMR.pdf"	2019-02-13
4964	"Tox21_400084-3_04_LCMS.pdf"	2015-02-23
4965	"TOX21_BATCH6_SP131930 2016-09-02 15-21-40_SP131930-E06.pdf"	2018-12-04
4966	"Tox21_110778_04_NMR.pdf"	2019-02-13
4967	"Tox21_301824_04_NMR.pdf"	2019-02-13
4968	"Tox21_111716_04_LCMS.pdf"	2015-02-23
4969	"Tox21_300610_04_LCMS.pdf"	2015-02-23
4970	"3209-22-1_3036X_HIPS.pdf"	2018-01-16
4971	"Tox21_202149_00_LCMS1.pdf"	2014-11-07
4972	"SMRQC25535-25539_iClass-095.pdf"	2015-04-20
4973	"OPP_NIH_0001_BATCH2_SP109721 2011-08-30 10-57-02_SP109721_K15.pdf"	2018-11-02
4974	"Tox21_302394_04_NMR.pdf"	2019-02-13
4975	"TOX21_202329_TMS.pdf"	2014-05-14
4976	"85-02-9_A0237179_HIPS.pdf"	2018-01-16
4977	"Tox21_110201_04_LCMS.pdf"	2015-02-23
4978	"Tox21_201662_00_LCMS1.pdf"	2014-11-07
4979	"Tox21_400005-7_04_LCMS.pdf"	2015-02-23
4980	"Plate10_NFU002029_F1.pdf"	2016-02-09
4981	"OPP_NIH_0001_BATCH2_SP109744 2011-09-03 23-53-21_SP109744_C05.pdf"	2018-11-05
4982	"Tox21_113160_04_LCMS.pdf"	2015-02-23
4983	"Tox21_111542_04_LCMS.pdf"	2015-02-23
4984	"7085-85-0_113K1046_HIPS.pdf"	2018-01-16
4985	"Tox21_110244_04_LCMS.pdf"	2015-02-23
4986	"B10-22-Tox21_113717.spectrus"	2018-03-10
4987	"SP131924-G08.pdf"	2018-12-04
4988	"TOX21_200522_TMS.pdf"	2014-05-13
45205	"Tox21_301019_00_GCMS1.pdf"	
4989	"142-91-6_TSUGG_HIPS.pdf"	2018-01-16
4990	"Tox21_300379.pdf"	2016-10-08
4991	"TOX21_200506_TMS.pdf"	2014-05-13
4992	"OPP_NIH_0001_BATCH2_SP109804 2011-09-13 09-21-28_SP109804_O15.pdf"	2018-11-05
4993	"Tox21_113898_04_NMR.pdf"	2019-02-13
4994	"NCGC00181355-01.pdf"	2018-11-07
4995	"Tox21_302234.pdf"	2016-10-09
4996	"4938-72-1_3317X_HIPS.pdf"	2018-01-16
4997	"Tox21_200673_04_NMR.pdf"	2019-02-13
4998	"Tox21_301963_04_LCMS.pdf"	2015-02-23
4999	"H02-86-Tox21_302390.spectrus"	2016-10-10
5000	"Tox21_201560_00_GCMS1.pdf"	2015-08-05
5001	"Tox21_300091_04_NMR.pdf"	2019-02-13
5002	"Tox21_300157_00_NMR1.pdf"	2016-05-23
5003	"OPP_NIH_0001_BATCH2_SP109739 2011-09-02 17-28-39_SP109739_J06.pdf"	2018-11-05
5004	"TOX21_BATCH5_SP123475 2014-07-05 13-06-34_SP123475-E009.pdf"	2018-11-06
5005	"Tox21_110365_04_LCMS.pdf"	2015-02-23
5006	"Tox21_400081-2_04_LCMS.pdf"	2015-02-23
5007	"Tox21_400060_00_LCMS1.pdf"	2014-11-07
5008	"Tox21_110937_04_LCMS.pdf"	2015-02-23
5009	"Tox21_303181_00_LCMS1.pdf"	2014-11-07
5010	"TOX21_BATCH5_SP123476 2014-07-07 08-50-47_SP123476-J013.pdf"	2018-11-07
5011	"Tox21_111499_04_LCMS.pdf"	2015-02-23
5012	"Tox21_201508_00_GCMS1.pdf"	2015-08-05
5013	"SMRQC27004-27008_iClass_160.pdf"	2015-07-29
5014	"Tox21_113913_04_NMR.pdf"	2019-02-13
5015	"Plate22_NFU002065_H5.pdf"	2016-02-29
5016	"F01-61-Tox21_113666.spectrus"	2018-03-17
5017	"SMRQC25540-25544_UPLC-310.pdf"	2015-04-21
5018	"Tox21_112641_00_LCMS1.pdf"	2014-10-24
5019	"Tox21_301992_00_LCMS1.pdf"	2014-11-07
5020	"Tox21_203039_00_LCMS1.pdf"	2014-11-07
5021	"OPP_NIH_0001_BATCH2_SP109804 2011-09-13 09-21-28_SP109804_I17.pdf"	2018-11-05
5022	"Tox21_113931_04_NMR.pdf"	2019-02-13
5023	"Tox21_300123_04_NMR.pdf"	2019-02-13
5024	"58543-16-1_1441751_HIPS.pdf"	2018-01-16
5025	"TOX21_111642.pdf"	2013-03-11
5026	"F06-66-Tox21_112375.spectrus"	2018-04-01
5027	"NCGC00016537-01.pdf"	2018-11-07
5028	"Tox21_202292.pdf"	2017-05-31
5029	"Tox21_200344_04_NMR.pdf"	2019-02-13
5030	"Tox21_113659_04_NMR.pdf"	2019-02-13
5031	"TOX21_BATCH6_SP131976 2016-09-11 15-08-13_SP131976-D16.pdf"	2018-12-04
5032	"Tox21_301361_04_LCMS.pdf"	2015-02-23
5033	"Tox21_202701_04_LCMS.pdf"	2015-02-23
5034	"OPP_NIH_0001_BATCH2_SP109744RR 2012-03-30 04-57-57_SP109744_L20.pdf"	2018-11-05
5035	"75-47-8_1419431_HIPS.pdf"	2018-01-16
5036	"A11-11-Tox21_302866.spectrus"	2016-10-13
5037	"Tox21_110626_04_LCMS.pdf"	2015-02-23
5038	"OPP_NIH_0001_BATCH2_SP109739 2011-09-02 17-28-39_SP109739_E14.pdf"	2018-11-05
5039	"Tox21_200860_00_GCMS1.pdf"	2015-08-05
5040	"Tox21_301895_04_NMR.pdf"	2019-02-13
5041	"TOX21_112029.pdf"	2013-03-11
5042	"Tox21_111102_04_LCMS.pdf"	2015-02-23
5043	"Plate19_NFU002040_H4.pdf"	2016-02-28
5044	"Tox21_113467_04_NMR.pdf"	2019-02-13
5045	"Plate13_NFU002034_H12.pdf"	2016-02-22
5046	"Tox21_112020_04_NMR.pdf"	2019-02-13
5047	"OPP_NIH_0001_BATCH2_SP109781 2011-09-05 13-04-24_SP109781_H24.pdf"	2018-11-05
5048	"C11-35-Tox21_303216.spectrus"	2016-10-15
5049	"Tox21_300496_00_NMR1.pdf"	2016-05-23
5050	"TOX21_BATCH6_SP131930 2016-09-02 15-21-40_SP131930-G22.pdf"	2018-12-04
5051	"Tox21_303236_00_LCMS1.pdf"	2014-11-07
5052	"TOX21_BATCH6_SP131930 2016-09-02 15-21-40_SP131930-I23.pdf"	2018-12-04
5053	"SP131924-H10.pdf"	2018-12-04
5054	"Tox21_113532_04_LCMS.pdf"	2015-02-23
5055	"Tox21_112682_04_NMR.pdf"	2019-02-13
5056	"B01-13-Tox21_200525.spectrus"	2016-12-04
5057	"Tox21_112512_00_LCMS1.pdf"	2014-10-24
5058	"OPP_NIH_0001_BATCH3_SP116775 2012-04-03 21-45-16_SP116775_B004.pdf"	2018-11-06
5059	"Tox21_400038-11_04_LCMS.pdf"	2015-02-23
5060	"Tox21_201536_00_NMR1.pdf"	2016-05-23
5061	"Plate11.pdf"	2016-02-23
5062	"OPP-NIH-0001-BATCH2-SP109720 2011-08-21 17-54-30_SP109720-P09.pdf"	2018-11-02
5063	"Tox21_202657_00_GCMS.pdf"	2019-02-13
5064	"OPP_NIH_0001_BATCH3_SP116775 2012-04-03 21-45-16_SP116775_A021.pdf"	2018-11-06
5065	"SMRQC26999-27003_UPLC_129.pdf"	2015-07-27
5066	"Tox21_113150.pdf"	2018-03-12
5067	"OPP_NIH_0001_BATCH3_SP116745 2012-04-09 10-01-18_SP116745_N009.pdf"	2018-11-06
5068	"TOX21_BATCH6_SP131930 2016-09-02 15-21-40_SP131930-B12.pdf"	2018-12-04
5069	"TOX21_111622.pdf"	2013-03-11
5070	"Tox21_202851_04_NMR.pdf"	2019-02-13
5071	"Tox21_111468_04_NMR.pdf"	2019-02-13
5072	"Tox21_201617_00_GCMS1.pdf"	2015-08-05
5073	"H12-96-Tox21_300842.spectrus"	2016-09-29
5074	"Tox21_113193_00_GCMS.pdf"	2019-02-13
5075	"404-86-4_018K5051_HIPS.pdf"	2018-01-16
5076	"Tox21_111770.pdf"	2018-03-16
5077	"SP131924-A20.pdf"	2018-12-04
5078	"A10-10-Tox21_302301.spectrus"	2016-10-11
5079	"SMRQC25540-25544_UPLC-358.pdf"	2015-04-21
5080	"OPP_NIH_0001_BATCH2_SP109732 2011-08-24 13-40-13_SP109732_L21.pdf"	2018-11-05
5081	"Tox21_201774_04_LCMS.pdf"	2015-02-23
5082	"TOX21_400082_TMS 3.pdf"	2014-05-14
5083	"Tox21_201715_00_GCMS1.pdf"	2015-08-05
5084	"TOX21_BATCH5_SP123647 2014-07-28 11-52-30_SP123647-N014.pdf"	2018-11-07
5085	"OPP_NIH_0001_BATCH3_SP116750 2012-04-11 19-25-00_SP116750_P008.pdf"	2018-11-06
5086	"Tox21_201618_00_LCMS1.pdf"	2014-11-07
5087	"Plate7_NFU002026_B9.pdf"	2016-01-29
5088	"Tox21_200729_00_NMR1.pdf"	2016-05-23
5089	"Tox21_400061-5_04_LCMS.pdf"	2015-02-23
5090	"Tox21_202465_04_NMR.pdf"	2019-02-13
5091	"NCGC00164237-01.pdf"	2017-06-29
5092	"Tox21_302953_04_NMR.pdf"	2019-02-13
5093	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-A14.pdf"	2018-12-04
5094	"Tox21_110980_04_LCMS.pdf"	2015-02-23
5095	"1319-77-3_90G96_HIPS.pdf"	2018-01-16
5096	"Tox21_200560_04_LCMS.pdf"	2015-02-23
5097	"Tox21_300627_00_LCMS1.pdf"	2014-11-07
5098	"OPP_NIH_0001_BATCH3_SP116757R 2012-04-29 22-25-23_SP116757_I005.pdf"	2018-11-06
45206	"Tox21_300059_00_GCMS1.pdf"	
45207	"Tox21_301013_00_GCMS1.pdf"	
5099	"SMRQC25550-25554_UPLC-095.pdf"	2015-04-20
5100	"Tox21_302700_04_NMR.pdf"	2019-02-13
5101	"69056-62-8_G00101.4.Inc_HIPS.pdf"	2018-01-16
5102	"Tox21_202933_04_NMR.pdf"	2019-02-13
5103	"SMRQC27533B_iClass_008.pdf"	2017-02-03
5104	"Tox21_300847_04_NMR.pdf"	2019-02-13
5105	"Tox21_301933_04_NMR.pdf"	2019-02-13
5106	"Plate19_NFU002040_G9.pdf"	2016-02-28
5107	"Tox21_300243_00_NMR1.pdf"	2016-05-23
5108	"OPP_NIH_0001_BATCH4_SP112432 2013-11-21 19-48-28_SP112432-C21.pdf"	2018-11-05
5109	"Tox21_202647_04_LCMS.pdf"	2015-02-23
5110	"Tox21_202052_04_LCMS.pdf"	2015-02-23
5111	"TOX21_BATCH6_SP131968 2016-09-09 13-56-45_SP131968-H10.pdf"	2018-12-04
5112	"Tox21_201722_04_LCMS.pdf"	2015-02-23
5113	"Tox21_300149_04_NMR.pdf"	2019-02-13
5114	"SMRQC25540-25544_UPLC-352.pdf"	2015-04-21
5115	"OPP_NIH_0001_BATCH4_SP112432 2013-11-21 19-48-28_SP112432-E13.pdf"	2018-11-05
5116	"OPP_NIH_0001_BATCH3_SP116743 2012-04-06 18-03-46_SP116743_H019.pdf"	2018-11-06
5117	"77-53-2_BCBC2218V_HIPS.pdf"	2018-01-16
5118	"TOX21_201101_TMS.pdf"	2014-05-14
5119	"Tox21_200856_00_NMR1.pdf"	2016-05-23
5120	"SMRQC27004-27008_iClass_097.pdf"	2015-07-29
5121	"Tox21_400036_00_LCMS_LOW2.pdf"	2014-11-06
5122	"SMRQC25535-25539_iClass-385.pdf"	2015-04-20
5123	"79277-27-3_3197X_HIPS.pdf"	2018-01-16
5124	"Tox21_202896_00_LCMS1.pdf"	2014-11-07
5125	"TOX21_BATCH6_SP131936 2016-09-03 22-57-08_SP131936-F08.pdf"	2018-12-04
5126	"Tox21_300488_04_NMR.pdf"	2019-02-13
5127	"Tox21_200273_04_NMR.pdf"	2019-02-13
5128	"OPP_NIH_0001_BATCH3_SP116745 2012-04-08 00-01-59_SP116745_L020.pdf"	2018-11-06
5129	"1663-39-4_1362127_HIPS.pdf"	2018-01-16
5130	"Tox21_110874_00_LCMS1.pdf"	2014-10-24
5131	"TOX21_BATCH6_SP131982 2016-09-13 13-31-33_SP131982-P21.pdf"	2018-12-04
5132	"38716-68-6_12131WB-16_HIPS.pdf"	2018-01-16
5133	"OPP_NIH_0001_BATCH2_SP109744 2011-09-03 23-53-21_SP109744_D10.pdf"	2018-11-05
5134	"Tox21_301329_04_LCMS.pdf"	2015-02-23
5135	"Tox21_400049-6_04_LCMS.pdf"	2015-02-23
5136	"Tox21_300074_04_LCMS.pdf"	2015-02-23
5137	"Tox21_113564_00_LCMS3.pdf"	2014-11-06
5138	"SMRQC27534-27538_iClass_297.pdf"	2017-02-07
5139	"Tox21_113796.pdf"	2018-03-11
5140	"Plate7_NFU002026_F10.pdf"	2016-01-29
5141	"Tox21_302291_00_GCMS.pdf"	2019-02-13
5142	"TOX21_BATCH6_SP131918 2016-09-18 00-37-06_SP131918-L15.pdf"	2018-12-04
5143	"Tox21_201223_00_NMR1.pdf"	2016-05-23
5144	"TOX21_300989_TMS.pdf"	2014-05-14
5145	"Tox21_301858_00_LCMS1.pdf"	2014-11-07
5146	"Tox21_301036_04_NMR.pdf"	2019-02-13
5147	"Tox21_303062_00_LCMS1.pdf"	2014-11-07
5148	"OPP_NIH_0001_BATCH3_SP116745 2012-04-08 00-01-59_SP116745_B017.pdf"	2018-11-06
5149	"SMRQC25540-25544_UPLC-316.pdf"	2015-04-21
5150	"Tox21_111797_00_LCMS1.pdf"	2014-10-24
5151	"Tox21_200474_04_NMR.pdf"	2019-02-13
5152	"Tox21_302529_04_NMR.pdf"	2019-02-13
5153	"Tox21_200110_00_GCMS1.pdf"	2015-08-05
5154	"Tox21_300808_04_LCMS.pdf"	2015-02-23
5155	"Tox21_112576_04_NMR.pdf"	2019-02-13
5156	"SMRQC25535-25539_iClass-014.pdf"	2015-04-20
5157	"OPP_NIH_0001_BATCH3_SP116046 2012-04-18 02-04-12_SP116046_J024.pdf"	2018-11-06
5158	"Tox21_113183_04_LCMS.pdf"	2015-02-23
5159	"Tox21_303550_00_LCMS1.pdf"	2014-11-07
5160	"Tox21_112510_00_LCMS1.pdf"	2014-10-24
5161	"TOX21_BATCH6_SP131936 2016-09-03 22-57-08_SP131936-M23.pdf"	2018-12-04
